shipment_id,origin_node_id,destination_node_id,volume_units,priority_level,baseline_cost_usd
S_006037,NODE_0122,NODE_0014,5,High,2021
S_006038,NODE_0269,NODE_0192,16,Low,945
S_006039,NODE_0203,NODE_0212,11,High,3968
S_006040,NODE_0011,NODE_0086,10,High,1873
S_006041,NODE_0098,NODE_0187,29,Medium,4106
S_006042,NODE_0227,NODE_0147,3,High,2965
S_006043,NODE_0296,NODE_0022,12,Medium,1200
S_006044,NODE_0255,NODE_0172,7,Low,1552
S_006045,NODE_0253,NODE_0252,23,High,3349
S_006046,NODE_0083,NODE_0201,4,Medium,4816
S_006047,NODE_0237,NODE_0267,20,High,4793
S_006048,NODE_0059,NODE_0205,27,High,2542
S_006049,NODE_0050,NODE_0244,4,Medium,1428
S_006050,NODE_0047,NODE_0034,9,Low,2655
S_006051,NODE_0059,NODE_0080,10,High,4602
S_006052,NODE_0159,NODE_0186,29,Medium,3911
S_006053,NODE_0225,NODE_0111,3,High,2170
S_006054,NODE_0227,NODE_0038,30,High,4349
S_006055,NODE_0135,NODE_0047,19,Low,3857
S_006056,NODE_0205,NODE_0164,10,Medium,938
S_006057,NODE_0277,NODE_0180,16,High,540
S_006058,NODE_0098,NODE_0130,1,Low,1243
S_006059,NODE_0252,NODE_0206,29,Low,4280
S_006060,NODE_0014,NODE_0198,4,Low,801
S_006061,NODE_0058,NODE_0053,22,Low,4202
S_006062,NODE_0109,NODE_0272,8,Low,4779
S_006063,NODE_0044,NODE_0232,6,Low,2502
S_006064,NODE_0162,NODE_0240,19,Medium,3429
S_006065,NODE_0216,NODE_0132,1,Low,1021
S_006066,NODE_0291,NODE_0032,22,High,3098
S_006067,NODE_0148,NODE_0066,25,Medium,968
S_006068,NODE_0224,NODE_0283,27,Low,2883
S_006069,NODE_0038,NODE_0062,14,Medium,2185
S_006070,NODE_0138,NODE_0088,10,High,1071
S_006071,NODE_0062,NODE_0129,29,Medium,3097
S_006072,NODE_0149,NODE_0202,14,Low,2750
S_006073,NODE_0270,NODE_0074,5,Low,1011
S_006074,NODE_0217,NODE_0150,5,High,1100
S_006075,NODE_0040,NODE_0216,30,High,2643
S_006076,NODE_0204,NODE_0028,8,High,3348
S_006077,NODE_0050,NODE_0173,20,Low,2450
S_006078,NODE_0142,NODE_0216,13,Medium,1703
S_006079,NODE_0033,NODE_0253,10,Medium,2606
S_006080,NODE_0166,NODE_0096,25,Low,1307
S_006081,NODE_0221,NODE_0138,19,Medium,578
S_006082,NODE_0220,NODE_0017,25,Medium,2859
S_006083,NODE_0052,NODE_0049,23,Low,4397
S_006084,NODE_0053,NODE_0114,21,High,2880
S_006085,NODE_0217,NODE_0123,21,Low,597
S_006086,NODE_0254,NODE_0278,20,High,872
S_006087,NODE_0247,NODE_0274,14,High,3131
S_006088,NODE_0231,NODE_0192,2,Low,4816
S_006089,NODE_0116,NODE_0007,9,Low,3143
S_006090,NODE_0142,NODE_0145,16,Medium,4582
S_006091,NODE_0123,NODE_0121,9,High,2325
S_006092,NODE_0190,NODE_0240,8,Medium,4414
S_006093,NODE_0017,NODE_0048,22,Medium,4612
S_006094,NODE_0184,NODE_0079,27,Medium,2477
S_006095,NODE_0039,NODE_0247,26,Medium,899
S_006096,NODE_0130,NODE_0002,26,High,2255
S_006097,NODE_0242,NODE_0009,3,High,1446
S_006098,NODE_0265,NODE_0167,20,Medium,4167
S_006099,NODE_0137,NODE_0009,24,High,3436
S_006100,NODE_0086,NODE_0289,1,Medium,3402
S_006101,NODE_0016,NODE_0179,16,High,1754
S_006102,NODE_0257,NODE_0034,17,Medium,4161
S_006103,NODE_0078,NODE_0199,13,High,906
S_006104,NODE_0203,NODE_0105,24,High,1908
S_006105,NODE_0147,NODE_0039,14,High,1277
S_006106,NODE_0046,NODE_0177,28,Medium,788
S_006107,NODE_0195,NODE_0090,24,Medium,4700
S_006108,NODE_0013,NODE_0261,18,High,941
S_006109,NODE_0201,NODE_0257,26,Low,1229
S_006110,NODE_0062,NODE_0076,22,Low,4271
S_006111,NODE_0298,NODE_0170,20,Low,1716
S_006112,NODE_0082,NODE_0107,8,Low,2018
S_006113,NODE_0168,NODE_0199,16,Medium,1622
S_006114,NODE_0177,NODE_0001,27,High,2254
S_006115,NODE_0265,NODE_0176,25,Medium,1509
S_006116,NODE_0217,NODE_0089,23,Medium,1451
S_006117,NODE_0133,NODE_0047,7,Medium,1929
S_006118,NODE_0254,NODE_0253,7,Low,2151
S_006119,NODE_0161,NODE_0251,8,High,4514
S_006120,NODE_0130,NODE_0092,30,Low,3035
S_006121,NODE_0077,NODE_0006,20,Medium,2016
S_006122,NODE_0017,NODE_0224,20,Low,4441
S_006123,NODE_0133,NODE_0057,12,High,4663
S_006124,NODE_0233,NODE_0033,20,High,2855
S_006125,NODE_0073,NODE_0175,2,High,3197
S_006126,NODE_0290,NODE_0069,22,Medium,2353
S_006127,NODE_0001,NODE_0294,12,Medium,4984
S_006128,NODE_0251,NODE_0253,20,High,2332
S_006129,NODE_0202,NODE_0151,22,Low,4502
S_006130,NODE_0107,NODE_0235,19,Medium,4217
S_006131,NODE_0076,NODE_0113,17,High,1315
S_006132,NODE_0216,NODE_0036,5,High,1717
S_006133,NODE_0043,NODE_0122,11,Low,1335
S_006134,NODE_0037,NODE_0122,21,Low,915
S_006135,NODE_0054,NODE_0015,16,Medium,2037
S_006136,NODE_0190,NODE_0022,6,Medium,3817
S_006137,NODE_0295,NODE_0142,17,Medium,1348
S_006138,NODE_0087,NODE_0108,5,High,1533
S_006139,NODE_0092,NODE_0116,28,Low,773
S_006140,NODE_0285,NODE_0247,26,Low,4790
S_006141,NODE_0164,NODE_0242,2,High,2993
S_006142,NODE_0106,NODE_0299,27,Low,2536
S_006143,NODE_0245,NODE_0006,17,Medium,4101
S_006144,NODE_0265,NODE_0105,16,High,1888
S_006145,NODE_0063,NODE_0115,4,Medium,2022
S_006146,NODE_0071,NODE_0192,21,Low,4725
S_006147,NODE_0003,NODE_0107,15,Low,3550
S_006148,NODE_0054,NODE_0118,3,Medium,4951
S_006149,NODE_0154,NODE_0138,23,High,4960
S_006150,NODE_0286,NODE_0126,18,Low,2116
S_006151,NODE_0227,NODE_0142,21,Medium,2394
S_006152,NODE_0278,NODE_0063,4,Low,2211
S_006153,NODE_0228,NODE_0031,22,Medium,2683
S_006154,NODE_0202,NODE_0086,10,Medium,3065
S_006155,NODE_0157,NODE_0015,15,Medium,624
S_006156,NODE_0007,NODE_0164,30,Low,3416
S_006157,NODE_0164,NODE_0259,17,Low,2174
S_006158,NODE_0135,NODE_0282,24,Low,1518
S_006159,NODE_0261,NODE_0014,22,High,1967
S_006160,NODE_0289,NODE_0118,17,Medium,974
S_006161,NODE_0069,NODE_0273,9,Medium,4442
S_006162,NODE_0283,NODE_0084,11,High,4483
S_006163,NODE_0181,NODE_0112,15,Low,3540
S_006164,NODE_0218,NODE_0150,4,Medium,2423
S_006165,NODE_0110,NODE_0017,15,Low,3623
S_006166,NODE_0210,NODE_0213,22,Medium,998
S_006167,NODE_0205,NODE_0109,25,Low,1242
S_006168,NODE_0051,NODE_0293,26,Low,4028
S_006169,NODE_0047,NODE_0053,19,Medium,3260
S_006170,NODE_0112,NODE_0013,20,Low,4514
S_006171,NODE_0105,NODE_0058,27,Low,2594
S_006172,NODE_0029,NODE_0117,16,Medium,1132
S_006173,NODE_0238,NODE_0004,25,Low,4478
S_006174,NODE_0292,NODE_0108,1,Medium,1298
S_006175,NODE_0275,NODE_0297,5,Low,619
S_006176,NODE_0146,NODE_0189,17,Low,869
S_006177,NODE_0244,NODE_0073,26,Low,3704
S_006178,NODE_0093,NODE_0138,15,High,2945
S_006179,NODE_0065,NODE_0152,14,High,2711
S_006180,NODE_0244,NODE_0124,5,Medium,3131
S_006181,NODE_0031,NODE_0217,11,Low,697
S_006182,NODE_0171,NODE_0112,13,Medium,1480
S_006183,NODE_0066,NODE_0012,27,Medium,1801
S_006184,NODE_0017,NODE_0176,16,High,685
S_006185,NODE_0119,NODE_0160,23,High,3128
S_006186,NODE_0005,NODE_0275,4,High,3894
S_006187,NODE_0276,NODE_0134,9,Medium,4067
S_006188,NODE_0167,NODE_0228,24,High,4912
S_006189,NODE_0040,NODE_0228,9,Medium,2019
S_006190,NODE_0017,NODE_0161,9,Low,3461
S_006191,NODE_0043,NODE_0189,30,High,3169
S_006192,NODE_0214,NODE_0247,26,Medium,578
S_006193,NODE_0288,NODE_0089,2,Low,3724
S_006194,NODE_0255,NODE_0161,20,High,2488
S_006195,NODE_0018,NODE_0012,3,Low,2609
S_006196,NODE_0040,NODE_0155,28,Low,3359
S_006197,NODE_0275,NODE_0026,13,High,4421
S_006198,NODE_0009,NODE_0292,3,Medium,2726
S_006199,NODE_0221,NODE_0183,10,High,2608
S_006200,NODE_0002,NODE_0025,1,Low,2906
S_006201,NODE_0019,NODE_0011,10,High,3877
S_006202,NODE_0130,NODE_0183,9,High,4284
S_006203,NODE_0197,NODE_0270,26,Low,2922
S_006204,NODE_0274,NODE_0225,12,Low,3459
S_006205,NODE_0208,NODE_0009,10,High,1663
S_006206,NODE_0144,NODE_0202,14,Low,3090
S_006207,NODE_0227,NODE_0216,2,Low,2076
S_006208,NODE_0271,NODE_0020,23,Medium,3214
S_006209,NODE_0040,NODE_0045,17,Low,1897
S_006210,NODE_0054,NODE_0196,12,Low,3554
S_006211,NODE_0030,NODE_0285,22,Low,3515
S_006212,NODE_0289,NODE_0168,20,Low,3025
S_006213,NODE_0123,NODE_0055,11,Low,4097
S_006214,NODE_0036,NODE_0254,9,Low,4045
S_006215,NODE_0140,NODE_0246,26,Medium,3672
S_006216,NODE_0096,NODE_0051,21,Low,2373
S_006217,NODE_0080,NODE_0126,4,High,4256
S_006218,NODE_0205,NODE_0241,2,Low,3467
S_006219,NODE_0157,NODE_0192,4,Medium,4677
S_006220,NODE_0130,NODE_0149,9,Medium,3935
S_006221,NODE_0144,NODE_0187,25,High,4637
S_006222,NODE_0092,NODE_0128,22,Medium,1188
S_006223,NODE_0277,NODE_0116,6,High,1051
S_006224,NODE_0045,NODE_0123,28,Medium,1540
S_006225,NODE_0139,NODE_0142,25,Medium,1787
S_006226,NODE_0296,NODE_0234,24,High,3159
S_006227,NODE_0294,NODE_0047,23,Medium,2952
S_006228,NODE_0271,NODE_0294,10,Low,540
S_006229,NODE_0294,NODE_0158,13,Medium,4959
S_006230,NODE_0130,NODE_0207,8,High,1767
S_006231,NODE_0148,NODE_0286,24,High,4549
S_006232,NODE_0286,NODE_0009,21,Medium,2498
S_006233,NODE_0244,NODE_0203,22,High,4410
S_006234,NODE_0214,NODE_0130,28,High,4350
S_006235,NODE_0105,NODE_0231,17,Low,3134
S_006236,NODE_0127,NODE_0140,28,Low,3372
S_006237,NODE_0057,NODE_0288,4,High,4223
S_006238,NODE_0062,NODE_0216,5,High,4156
S_006239,NODE_0156,NODE_0226,14,Medium,4043
S_006240,NODE_0217,NODE_0204,25,Low,1168
S_006241,NODE_0061,NODE_0097,29,Medium,1840
S_006242,NODE_0194,NODE_0129,5,Medium,2225
S_006243,NODE_0057,NODE_0229,14,High,4565
S_006244,NODE_0007,NODE_0271,26,Medium,3944
S_006245,NODE_0229,NODE_0163,19,Low,714
S_006246,NODE_0191,NODE_0223,24,Low,3905
S_006247,NODE_0248,NODE_0023,22,Medium,2773
S_006248,NODE_0228,NODE_0244,16,Low,2725
S_006249,NODE_0017,NODE_0181,26,Medium,4334
S_006250,NODE_0028,NODE_0069,12,High,649
S_006251,NODE_0043,NODE_0184,12,Medium,2597
S_006252,NODE_0144,NODE_0018,21,High,4909
S_006253,NODE_0164,NODE_0234,26,Medium,1582
S_006254,NODE_0189,NODE_0199,21,Low,4519
S_006255,NODE_0132,NODE_0136,30,High,2704
S_006256,NODE_0182,NODE_0172,24,Medium,4378
S_006257,NODE_0199,NODE_0209,7,Low,3271
S_006258,NODE_0139,NODE_0094,1,High,3235
S_006259,NODE_0013,NODE_0289,29,Medium,2267
S_006260,NODE_0005,NODE_0230,6,Medium,4351
S_006261,NODE_0066,NODE_0270,21,High,1670
S_006262,NODE_0243,NODE_0199,19,Medium,4657
S_006263,NODE_0284,NODE_0254,2,High,2733
S_006264,NODE_0080,NODE_0218,27,Medium,687
S_006265,NODE_0120,NODE_0209,30,Medium,4926
S_006266,NODE_0015,NODE_0095,25,Medium,4064
S_006267,NODE_0156,NODE_0135,18,Low,2838
S_006268,NODE_0100,NODE_0184,2,Low,4448
S_006269,NODE_0203,NODE_0052,14,Medium,2334
S_006270,NODE_0244,NODE_0253,28,Medium,4804
S_006271,NODE_0131,NODE_0071,9,Medium,1369
S_006272,NODE_0215,NODE_0147,19,Low,1415
S_006273,NODE_0199,NODE_0098,22,Medium,3233
S_006274,NODE_0011,NODE_0241,26,Low,3310
S_006275,NODE_0090,NODE_0176,2,Low,3680
S_006276,NODE_0037,NODE_0178,14,High,4402
S_006277,NODE_0271,NODE_0031,16,High,4674
S_006278,NODE_0072,NODE_0106,2,Medium,877
S_006279,NODE_0010,NODE_0268,3,Low,2267
S_006280,NODE_0157,NODE_0296,1,Low,2208
S_006281,NODE_0245,NODE_0153,8,Low,4040
S_006282,NODE_0293,NODE_0089,25,Medium,2805
S_006283,NODE_0050,NODE_0282,1,Low,3607
S_006284,NODE_0295,NODE_0180,30,High,1465
S_006285,NODE_0060,NODE_0089,19,Medium,3944
S_006286,NODE_0134,NODE_0020,8,Low,1376
S_006287,NODE_0277,NODE_0079,18,Medium,1273
S_006288,NODE_0134,NODE_0222,30,Medium,3358
S_006289,NODE_0049,NODE_0042,21,Low,725
S_006290,NODE_0096,NODE_0118,19,High,987
S_006291,NODE_0188,NODE_0197,14,High,4044
S_006292,NODE_0296,NODE_0129,5,Low,2876
S_006293,NODE_0096,NODE_0285,22,Low,4445
S_006294,NODE_0182,NODE_0146,29,Low,4840
S_006295,NODE_0256,NODE_0153,13,Low,4383
S_006296,NODE_0245,NODE_0123,10,High,3158
S_006297,NODE_0027,NODE_0124,1,High,1968
S_006298,NODE_0229,NODE_0243,26,Low,1149
S_006299,NODE_0232,NODE_0294,7,Low,3785
S_006300,NODE_0081,NODE_0183,2,Medium,3387
S_006301,NODE_0101,NODE_0080,14,Medium,1693
S_006302,NODE_0142,NODE_0156,22,High,4686
S_006303,NODE_0125,NODE_0238,5,Medium,4279
S_006304,NODE_0249,NODE_0123,24,High,4813
S_006305,NODE_0291,NODE_0137,28,High,1149
S_006306,NODE_0087,NODE_0269,14,Medium,1857
S_006307,NODE_0259,NODE_0249,16,Medium,4578
S_006308,NODE_0275,NODE_0196,30,High,1183
S_006309,NODE_0026,NODE_0150,1,Medium,3608
S_006310,NODE_0084,NODE_0193,28,High,3620
S_006311,NODE_0160,NODE_0093,27,High,2807
S_006312,NODE_0051,NODE_0162,16,Low,1108
S_006313,NODE_0263,NODE_0025,5,Low,2840
S_006314,NODE_0010,NODE_0135,3,High,565
S_006315,NODE_0235,NODE_0052,19,Low,1603
S_006316,NODE_0143,NODE_0127,26,High,2535
S_006317,NODE_0233,NODE_0028,30,Low,3959
S_006318,NODE_0186,NODE_0224,17,Low,2884
S_006319,NODE_0202,NODE_0113,26,Medium,3103
S_006320,NODE_0015,NODE_0040,19,Low,3531
S_006321,NODE_0107,NODE_0032,22,Low,748
S_006322,NODE_0058,NODE_0165,17,Medium,3525
S_006323,NODE_0202,NODE_0226,27,Low,1250
S_006324,NODE_0112,NODE_0244,2,High,879
S_006325,NODE_0033,NODE_0236,9,High,2061
S_006326,NODE_0047,NODE_0230,12,Medium,727
S_006327,NODE_0255,NODE_0119,1,Low,1349
S_006328,NODE_0227,NODE_0109,15,Low,2433
S_006329,NODE_0246,NODE_0022,3,Low,1300
S_006330,NODE_0148,NODE_0289,6,Medium,1781
S_006331,NODE_0039,NODE_0282,20,Low,1804
S_006332,NODE_0133,NODE_0007,1,Medium,1133
S_006333,NODE_0106,NODE_0268,13,Medium,2711
S_006334,NODE_0218,NODE_0206,2,Low,3064
S_006335,NODE_0043,NODE_0138,8,Medium,4944
S_006336,NODE_0021,NODE_0141,27,Medium,1183
S_006337,NODE_0032,NODE_0285,23,Low,766
S_006338,NODE_0155,NODE_0173,2,Low,3087
S_006339,NODE_0124,NODE_0035,23,Low,3186
S_006340,NODE_0208,NODE_0029,27,Low,4447
S_006341,NODE_0207,NODE_0097,26,High,2744
S_006342,NODE_0253,NODE_0248,20,Medium,3917
S_006343,NODE_0025,NODE_0167,9,High,3222
S_006344,NODE_0192,NODE_0076,11,Medium,3366
S_006345,NODE_0004,NODE_0139,6,Low,3036
S_006346,NODE_0205,NODE_0133,25,Low,3668
S_006347,NODE_0134,NODE_0256,14,Low,4530
S_006348,NODE_0172,NODE_0132,29,Low,4745
S_006349,NODE_0081,NODE_0255,25,Medium,1395
S_006350,NODE_0059,NODE_0153,18,High,1295
S_006351,NODE_0195,NODE_0028,12,High,672
S_006352,NODE_0038,NODE_0290,16,High,3205
S_006353,NODE_0181,NODE_0250,2,High,1895
S_006354,NODE_0205,NODE_0251,24,High,3624
S_006355,NODE_0166,NODE_0023,9,Medium,2873
S_006356,NODE_0046,NODE_0153,29,Medium,1625
S_006357,NODE_0133,NODE_0074,24,Medium,4544
S_006358,NODE_0009,NODE_0271,18,Low,3338
S_006359,NODE_0022,NODE_0033,11,Low,2362
S_006360,NODE_0224,NODE_0262,22,Medium,1948
S_006361,NODE_0210,NODE_0261,9,High,4139
S_006362,NODE_0022,NODE_0150,5,Medium,1014
S_006363,NODE_0210,NODE_0288,22,High,1453
S_006364,NODE_0150,NODE_0076,28,Low,4147
S_006365,NODE_0195,NODE_0275,3,Medium,586
S_006366,NODE_0022,NODE_0219,18,Low,2668
S_006367,NODE_0112,NODE_0218,12,High,4369
S_006368,NODE_0078,NODE_0115,20,High,4329
S_006369,NODE_0200,NODE_0210,24,Low,888
S_006370,NODE_0160,NODE_0128,4,Medium,1184
S_006371,NODE_0165,NODE_0019,1,Medium,4042
S_006372,NODE_0007,NODE_0041,23,Medium,3349
S_006373,NODE_0056,NODE_0274,29,Low,544
S_006374,NODE_0229,NODE_0242,18,Medium,1966
S_006375,NODE_0259,NODE_0145,12,Medium,4240
S_006376,NODE_0223,NODE_0052,17,High,4005
S_006377,NODE_0247,NODE_0246,26,Low,4050
S_006378,NODE_0219,NODE_0249,5,High,1256
S_006379,NODE_0081,NODE_0090,18,Low,2952
S_006380,NODE_0060,NODE_0132,7,Low,1737
S_006381,NODE_0056,NODE_0185,6,Medium,1947
S_006382,NODE_0186,NODE_0248,18,Low,2107
S_006383,NODE_0216,NODE_0237,30,Medium,945
S_006384,NODE_0268,NODE_0295,4,Low,868
S_006385,NODE_0176,NODE_0299,26,Medium,2847
S_006386,NODE_0238,NODE_0200,19,High,4869
S_006387,NODE_0276,NODE_0014,3,Low,1853
S_006388,NODE_0175,NODE_0207,26,Low,998
S_006389,NODE_0272,NODE_0110,14,Low,619
S_006390,NODE_0286,NODE_0276,2,Low,3430
S_006391,NODE_0251,NODE_0019,26,Low,3804
S_006392,NODE_0086,NODE_0024,24,High,3762
S_006393,NODE_0123,NODE_0234,2,Low,3544
S_006394,NODE_0172,NODE_0180,29,High,1365
S_006395,NODE_0162,NODE_0063,13,Medium,3603
S_006396,NODE_0039,NODE_0223,23,Medium,1742
S_006397,NODE_0293,NODE_0207,29,Medium,4937
S_006398,NODE_0203,NODE_0098,13,Low,1587
S_006399,NODE_0184,NODE_0124,28,Medium,4706
S_006400,NODE_0249,NODE_0096,30,Low,996
S_006401,NODE_0075,NODE_0091,11,Medium,3445
S_006402,NODE_0023,NODE_0281,30,Low,3672
S_006403,NODE_0137,NODE_0009,20,Medium,4293
S_006404,NODE_0104,NODE_0286,16,Low,4889
S_006405,NODE_0102,NODE_0147,29,Low,958
S_006406,NODE_0026,NODE_0002,14,Medium,3142
S_006407,NODE_0276,NODE_0149,17,Medium,2473
S_006408,NODE_0288,NODE_0118,1,Low,2766
S_006409,NODE_0220,NODE_0031,8,High,3065
S_006410,NODE_0212,NODE_0000,23,High,4567
S_006411,NODE_0019,NODE_0196,9,High,2506
S_006412,NODE_0240,NODE_0190,20,Low,2831
S_006413,NODE_0144,NODE_0239,29,High,917
S_006414,NODE_0161,NODE_0283,27,Low,972
S_006415,NODE_0134,NODE_0240,1,Low,4502
S_006416,NODE_0271,NODE_0295,1,Low,4231
S_006417,NODE_0217,NODE_0134,12,Low,2040
S_006418,NODE_0002,NODE_0024,11,High,909
S_006419,NODE_0060,NODE_0279,30,Medium,4521
S_006420,NODE_0168,NODE_0152,16,Low,4941
S_006421,NODE_0260,NODE_0000,18,Medium,1974
S_006422,NODE_0248,NODE_0157,1,Medium,1810
S_006423,NODE_0261,NODE_0084,17,Medium,521
S_006424,NODE_0227,NODE_0083,12,Medium,2332
S_006425,NODE_0094,NODE_0006,12,High,1647
S_006426,NODE_0274,NODE_0184,3,Medium,3529
S_006427,NODE_0028,NODE_0059,7,Medium,1786
S_006428,NODE_0129,NODE_0239,3,Low,4085
S_006429,NODE_0283,NODE_0261,16,High,3330
S_006430,NODE_0006,NODE_0185,4,Low,1486
S_006431,NODE_0271,NODE_0136,3,High,700
S_006432,NODE_0183,NODE_0047,27,Medium,1334
S_006433,NODE_0065,NODE_0011,23,Low,4535
S_006434,NODE_0132,NODE_0021,9,High,3561
S_006435,NODE_0034,NODE_0169,14,High,2243
S_006436,NODE_0110,NODE_0078,16,Medium,1691
S_006437,NODE_0195,NODE_0287,19,High,2672
S_006438,NODE_0229,NODE_0115,17,Medium,2163
S_006439,NODE_0021,NODE_0290,30,Low,3528
S_006440,NODE_0091,NODE_0104,20,Low,3575
S_006441,NODE_0026,NODE_0187,14,Low,3870
S_006442,NODE_0023,NODE_0224,3,Low,2971
S_006443,NODE_0063,NODE_0104,16,Low,2933
S_006444,NODE_0044,NODE_0070,21,Medium,4884
S_006445,NODE_0035,NODE_0290,8,Medium,3689
S_006446,NODE_0296,NODE_0147,28,Low,4028
S_006447,NODE_0152,NODE_0106,14,Medium,2097
S_006448,NODE_0043,NODE_0156,29,High,3081
S_006449,NODE_0143,NODE_0190,14,High,1461
S_006450,NODE_0188,NODE_0016,25,High,3118
S_006451,NODE_0055,NODE_0150,13,High,2406
S_006452,NODE_0055,NODE_0273,15,High,4423
S_006453,NODE_0210,NODE_0116,8,High,879
S_006454,NODE_0065,NODE_0101,1,Medium,1775
S_006455,NODE_0107,NODE_0123,27,Low,4744
S_006456,NODE_0268,NODE_0122,4,High,3666
S_006457,NODE_0002,NODE_0074,11,Low,1757
S_006458,NODE_0253,NODE_0008,9,Low,698
S_006459,NODE_0158,NODE_0125,25,High,4067
S_006460,NODE_0194,NODE_0219,17,Medium,4328
S_006461,NODE_0020,NODE_0255,21,Low,3684
S_006462,NODE_0021,NODE_0082,15,Medium,4404
S_006463,NODE_0259,NODE_0214,14,Low,3885
S_006464,NODE_0257,NODE_0014,12,Low,4477
S_006465,NODE_0099,NODE_0271,2,High,4807
S_006466,NODE_0075,NODE_0103,7,Low,4271
S_006467,NODE_0015,NODE_0047,20,High,4940
S_006468,NODE_0086,NODE_0150,15,Medium,912
S_006469,NODE_0238,NODE_0185,4,High,3745
S_006470,NODE_0070,NODE_0053,1,High,4653
S_006471,NODE_0211,NODE_0096,13,Medium,4820
S_006472,NODE_0089,NODE_0258,21,High,1057
S_006473,NODE_0216,NODE_0278,19,Medium,592
S_006474,NODE_0007,NODE_0193,25,Medium,4630
S_006475,NODE_0268,NODE_0032,29,Low,4484
S_006476,NODE_0024,NODE_0159,24,Low,3526
S_006477,NODE_0087,NODE_0278,22,Medium,3591
S_006478,NODE_0165,NODE_0257,30,Low,3959
S_006479,NODE_0279,NODE_0038,22,Medium,1599
S_006480,NODE_0080,NODE_0146,4,High,4238
S_006481,NODE_0226,NODE_0004,7,Low,838
S_006482,NODE_0285,NODE_0031,17,Low,2665
S_006483,NODE_0286,NODE_0002,20,High,3332
S_006484,NODE_0132,NODE_0131,30,High,4235
S_006485,NODE_0282,NODE_0293,2,Medium,4874
S_006486,NODE_0126,NODE_0098,9,Medium,3107
S_006487,NODE_0276,NODE_0193,30,High,4250
S_006488,NODE_0069,NODE_0198,2,Low,1318
S_006489,NODE_0110,NODE_0035,22,High,742
S_006490,NODE_0216,NODE_0212,10,Low,3122
S_006491,NODE_0295,NODE_0243,21,High,2987
S_006492,NODE_0113,NODE_0012,17,Medium,570
S_006493,NODE_0108,NODE_0227,17,Low,3239
S_006494,NODE_0123,NODE_0224,4,Low,3926
S_006495,NODE_0269,NODE_0270,16,Low,2853
S_006496,NODE_0041,NODE_0170,26,Medium,4486
S_006497,NODE_0276,NODE_0050,8,High,4101
S_006498,NODE_0102,NODE_0039,10,Low,1478
S_006499,NODE_0244,NODE_0173,13,Low,2712
S_006500,NODE_0246,NODE_0141,24,Medium,2517
S_006501,NODE_0100,NODE_0056,16,High,1802
S_006502,NODE_0230,NODE_0115,24,Low,3382
S_006503,NODE_0244,NODE_0209,14,Low,762
S_006504,NODE_0270,NODE_0158,27,Low,4108
S_006505,NODE_0266,NODE_0140,23,Medium,2573
S_006506,NODE_0006,NODE_0058,11,Medium,4178
S_006507,NODE_0150,NODE_0208,13,Low,1457
S_006508,NODE_0248,NODE_0261,22,Medium,4001
S_006509,NODE_0175,NODE_0064,11,Medium,2963
S_006510,NODE_0076,NODE_0134,11,High,3956
S_006511,NODE_0205,NODE_0232,6,High,1963
S_006512,NODE_0293,NODE_0028,15,Low,1608
S_006513,NODE_0215,NODE_0241,20,Medium,857
S_006514,NODE_0221,NODE_0012,4,Medium,2628
S_006515,NODE_0053,NODE_0116,17,Low,4090
S_006516,NODE_0119,NODE_0285,14,High,4903
S_006517,NODE_0269,NODE_0111,8,High,1605
S_006518,NODE_0103,NODE_0274,22,High,4798
S_006519,NODE_0199,NODE_0070,5,Medium,2571
S_006520,NODE_0216,NODE_0256,24,Medium,2029
S_006521,NODE_0288,NODE_0211,29,Medium,1211
S_006522,NODE_0030,NODE_0116,12,Medium,3555
S_006523,NODE_0254,NODE_0137,21,High,924
S_006524,NODE_0286,NODE_0159,7,Medium,1148
S_006525,NODE_0156,NODE_0296,6,Medium,1693
S_006526,NODE_0246,NODE_0118,21,Medium,533
S_006527,NODE_0204,NODE_0016,2,High,1132
S_006528,NODE_0076,NODE_0219,14,Medium,3697
S_006529,NODE_0018,NODE_0299,26,Medium,1118
S_006530,NODE_0145,NODE_0018,19,Low,552
S_006531,NODE_0024,NODE_0054,14,Medium,3413
S_006532,NODE_0165,NODE_0158,11,Medium,2536
S_006533,NODE_0019,NODE_0027,4,Medium,4751
S_006534,NODE_0137,NODE_0204,5,High,4521
S_006535,NODE_0152,NODE_0080,26,Low,3078
S_006536,NODE_0092,NODE_0066,11,High,4648
S_006537,NODE_0234,NODE_0101,2,Medium,2124
S_006538,NODE_0080,NODE_0055,14,Medium,3559
S_006539,NODE_0204,NODE_0291,29,Low,875
S_006540,NODE_0229,NODE_0030,21,High,3809
S_006541,NODE_0033,NODE_0060,27,Medium,1263
S_006542,NODE_0109,NODE_0129,1,High,1702
S_006543,NODE_0183,NODE_0017,1,Medium,2709
S_006544,NODE_0090,NODE_0075,15,Medium,2607
S_006545,NODE_0125,NODE_0158,27,High,3011
S_006546,NODE_0211,NODE_0173,5,Medium,3417
S_006547,NODE_0031,NODE_0163,7,Medium,4588
S_006548,NODE_0251,NODE_0134,3,Low,3868
S_006549,NODE_0007,NODE_0080,17,Medium,3386
S_006550,NODE_0098,NODE_0281,18,High,4583
S_006551,NODE_0175,NODE_0183,20,High,4543
S_006552,NODE_0162,NODE_0288,30,High,2034
S_006553,NODE_0030,NODE_0133,24,Low,3320
S_006554,NODE_0165,NODE_0083,26,High,1849
